Id_bien;Type_bien ;No_voie;Type_de_voie;Voie;Code_type_de_voie;Code_voie;id_Commune
11246;Appartement;44;RUE;GAMBETTA;0;1080;59350
11247;Appartement;12;RUE;DU 4 SEPTEMBRE;0;1750;59350
11248;Appartement;15;RUE;ST MARTIN;0;5860;59350
11249;Appartement;5;BD;VICTOR HUGO;15;6460;59368
11250;Appartement;4;RUE;ALEXANDRE DESROUSSEAUX;0;152;59350
11251;Appartement;256;AV;DE LA REPUBLIQUE;1;1300;59368
11252;Appartement;108;RUE;FAIDHERBE;0;540;59350
11253;Appartement;4;RUE;CORBET;0;1887;59220
11254;Appartement;140;RUE;D IENA;0;4658;59328
11255;Appartement;28;RUE;FRANCOIS DE BADTS;0;630;59368
11256;Appartement;10;BD;CARNOT;15;1302;59350
11257;Appartement;92;RUE;ROYALE;0;7649;59368
11258;Appartement;108;RUE;SAINT ANDRE;0;7709;59220
11259;Appartement;19;AV;SIMONE;1;1540;59350
11260;Appartement;1;RUE;DE NORMANDIE;0;858;59410
11261;Appartement;24;RUE;NICOLAS LEBLANC;0;6394;59527
11262;Appartement;10;RUE;DOUDIN;0;2778;59350
11263;Appartement;54;RUE;ESQUERMOISE;0;3197;59350
11264;Appartement;2;RUE;EMILE DESMET;0;3078;59350
11265;Appartement;18;RUE;VICTOR DURUY;0;9114;59350
11266;Appartement;6;AV;DU CHANCELIER ADENAUER;1;205;59350
11267;Appartement;46;RUE;DU CHAUFOUR;0;260;59350
11268;Appartement;71;AV;DU PRESIDENT KENNEDY;1;7144;59350
11269;Appartement;33;RUE;ADOLPHE;0;103;59368
11270;Appartement;35;RUE;DES BOUCHERS;0;1047;59350
11271;Appartement;16;RUE;DU PARC;0;1145;59350
11272;Appartement;38;AV;CHARLES ST VENANT;1;1569;59350
11273;Appartement;356;AV;DE DUNKERQUE;1;390;59350
11274;Appartement;37;RUE;JULES FERRY;0;640;59368
11275;Appartement;3;RUE;DU COLOMBIER;0;270;59527
11276;Appartement;133;RUE;ROYALE;0;7649;59350
11277;Appartement;29;RUE;HENRI DUNANT;0;4456;59350
11278;Appartement;12;RUE;MAURICE BERTEAUX;0;6015;59350
11279;Maison;33;RUE;JEAN DEWASNE;0;4167;59350
11280;Appartement;3;RUE;COURMONT;0;1944;59527
11281;Appartement;34;ALL;VAUBAN;2;1614;59350
11282;Appartement;67;RUE;DE L EPINETTE;0;3141;59350
11283;Appartement;47;RUE;DU MARECHAL FOCH;0;1010;59368
11284;Appartement;145;AV;WILLY BRANDT;1;9337;59350
11285;Appartement;9;RUE;PAUL LAFARGUE;0;1020;59350
11286;Appartement;124;AV;BECQUART;1;150;59636
11287;Appartement;35;AV;DU MARECHAL LECLERC;1;1020;59350
11288;Appartement;132;RUE;ROGER SALENGRO;0;7554;59328
11289;Appartement;111;RUE;FAIDHERBE;0;540;59368
11290;Appartement;29;RUE;FERRER;0;470;59350
11291;Appartement;415;RUE;LEON GAMBETTA;0;5513;59350
11292;Appartement;306;RUE;DU GENERAL DE GAULLE;0;440;59350
11293;Appartement;26;AV;DU MARECHAL DE LATTRE;1;650;59350
11294;Appartement;260;RUE;DU FBG D ARRAS;0;3303;59350
11295;Appartement;24;BD;DE LA LIBERTE;15;5603;59350
11296;Appartement;220;RUE;BASTION SAINT ANDRE;0;622;59350
11297;Appartement;31;RUE;ESQUERMOISE;0;3197;59328
11298;Appartement;119;RUE;DE DOUAI;0;2774;59350
11299;Appartement;47;RUE;FOURIER;0;3534;59350
11300;Appartement;156;RUE;DE DOUAI;0;2774;59350
11301;Appartement;1;RUE;DU JARDIN DE L ARC;0;795;59368
11302;Appartement;18;RUE;LEPELLETIER;0;5543;59350
11303;Appartement;5;RUE;FRANKLIN;0;3587;59328
11304;Appartement;37;RUE;BASSE;0;613;59350
11305;Appartement;130;RUE;ROGER SALENGRO;0;7554;59350
11306;Appartement;142;AV;SAINT MAUR;1;1440;59368
11307;Appartement;102;RUE;DE LILLE;0;570;59410
11308;Appartement;216;RUE;DES BOIS BLANCS;0;936;59350
11309;Appartement;18;RUE;ARAGO;0;323;59328
11310;Appartement;71;RUE;SAINT SEBASTIEN;0;8069;59410
11311;Appartement;3;RUE;RACINE;0;7334;59220
11312;Appartement;68;RUE;SAINTE HELENE;0;870;59350
11313;Appartement;61;AV;DU PRESIDENT KENNEDY;1;7144;59328
11314;Appartement;14;RUE;D EMMERIN;0;3101;59220
11315;Appartement;45;AV;SIMONE;1;1540;59350
11316;Appartement;2;RUE;DE LA RAPINE;0;7379;59328
11317;Appartement;2;RUE;VANTROYEN;0;8964;59368
11318;Appartement;180;AV;GEORGES CLEMENCEAU;1;315;59636
11319;Appartement;61;RUE;DE BETHUNE;0;829;59368
11320;Appartement;14;RUE;ROGER VERGIN;0;1195;59350
11321;Appartement;74;RUE;FONTAINE;0;590;59507
11322;Appartement;350;RUE;LEON GAMBETTA;0;5513;59368
11323;Appartement;141;RUE;FAIDHERBE HELLEMMES;0;3277;59507
11324;Appartement;11;PL;LEROUX DE FAUQUEMONT;12;5555;59368
11325;Appartement;128;RUE;PIERRE LEGRAND;0;6879;59368
11326;Appartement;17;RUE;DES ARCHIVES;0;344;59507
11327;Appartement;45;RUE;DE CONDE;0;1844;59350
11328;Appartement;52;RUE;ESQUERMOISE;0;3197;59386
11329;Appartement;24;RUE;DES BLANCHISSEURS;0;170;59350
11330;Appartement;110;RUE;DU CHEVALIER FRANCAIS;0;1659;59410
11331;Appartement;134;RUE;DE SOLFERINO;0;8364;59350
11332;Appartement;191;RUE;PIERRE MAUROY;0;6895;59350
11333;Appartement;207;RUE;DU PDT GEORGES POMPIDOU;0;1255;59507
11334;Appartement;1;PL;VANHOENACKER;12;8934;59350
11335;Appartement;204;AV;SAINTE CECILE;1;1290;59350
11336;Appartement;53;RUE;LEON GAMBETTA;0;5513;59507
11337;Appartement;12;RUE;INKERMANN;0;4686;59350
11338;Appartement;2;AV;VICTOR HUGO;1;1660;59410
11339;Appartement;12;RUE;D ALSACE;0;85;59350
11340;Appartement;71;RUE;MATTEOTTI;0;6003;59350
11341;Appartement;2;RUE;VAILLANT;0;1350;59350
11342;Appartement;27;RUE;DU MARECHAL LYAUTEY;0;780;59350
11343;Appartement;1;RUE;DE L ARBRISSEAU;0;41;59368
11344;Appartement;17;RUE;DU MAGASIN;0;5778;59368
11345;Appartement;115;AV;DE LA LIBERTE;1;761;59350
11346;Appartement;39;RUE;FAIDHERBE;0;450;59350
11347;Appartement;9;RUE;ALLARD DUGAUQUIER;0;191;59386
11348;Appartement;175;RUE;DE LA CARNOY;0;240;59368
11349;Appartement;34;RUE;DU PARC;0;1145;59328
11350;Appartement;68;RUE;DU GENERAL LECLERC;0;310;59350
11351;Appartement;11;AV;LOUISE;1;970;59350
11352;Appartement;42;RUE;DE LA HALLE;0;4333;59368
11353;Appartement;304;AV;JEAN JAURES;1;440;59350
11354;Appartement;230;AV;DE LA REPUBLIQUE;1;1300;59350
11355;Appartement;2;AV;DE LA LIBERATION;1;590;59350
11356;Appartement;12;RUE;DE L ABBE LEMIRE;0;10;59350
11357;Appartement;89;RUE;DE PARIS;0;1170;59350
11358;Appartement;200;RUE;ROGER SALENGRO;0;890;59350
11359;Appartement;70;RUE;NATIONALE;0;6350;59350
11360;Appartement;62;RUE;HENRI PETERS;0;330;59350
11361;Appartement;10;RUE;DE LA QUENETTE;0;7319;59350
11362;Appartement;35;RUE;DU MARECHAL LYAUTEY;0;780;59350
11363;Appartement;69;RUE;NEGRIER;0;6368;59350
11364;Appartement;20;RUE;GARIBALDI;0;3778;59350
11365;Appartement;144;RUE;ANATOLE FRANCE;0;40;59368
11366;Appartement;67;AV;DU PEUPLE BELGE;1;6774;59350
11367;Appartement;33;RUE;JEAN BART;0;4829;59368
11368;Appartement;22;RUE;LOUIS BRAILLE;0;610;59368
11369;Appartement;22;RUE;DE PUEBLA;0;7264;59220
11370;Appartement;63;RUE;DU GENERAL DE GAULLE;0;440;59350
11371;Appartement;19;RUE;SAINT GENOIS;0;7779;59350
11372;Appartement;24;QUAI;DE L OUEST;24;6530;59350
11373;Appartement;26;RUE;DE LA GRANDE CHAUSSEE;0;4166;59507
11374;Appartement;57;RUE;DE L EPINETTE;0;3141;59350
11375;Maison;54;AV;SAINT MAUR;1;1440;59350
11376;Appartement;107;RUE;KLEBER;0;880;59350
11377;Appartement;44;RUE;D ARTOIS;0;391;59350
11378;Appartement;11;RUE;DE BAPAUME;0;531;59350
11379;Appartement;88;RUE;DE LILLE;0;450;59328
11380;Appartement;13;RUE;GAY LUSSAC;0;690;59368
11381;Appartement;38;AV;DE LA REPUBLIQUE;1;1170;59350
11382;Appartement;67;RUE;COLBERT;0;1769;59350
11383;Appartement;145;RUE;DES POSTES;0;7099;59507
11384;Appartement;3;RUE;FONTAINE;0;590;59350
11385;Appartement;30;RUE;ETIENNE DOLET HELLEMMES;0;3217;59350
11386;Appartement;16;RUE;ARAGO;0;323;59350
11387;Appartement;19;RUE;NEGRIER;0;6368;59368
11388;Appartement;26;RUE;GANTOIS;0;3749;59328
11389;Appartement;60;RUE;FAIDHERBE HELLEMMES;0;3277;59350
11390;Appartement;7;RUE;LADRIERE;0;5252;59350
11391;Appartement;3;RUE;JEAN JACQUES ROUSSEAU;0;4926;59350
11392;Appartement;80;RUE;DE L HOPITAL MILITAIRE;0;4534;59350
11393;Appartement;76;RUE;MARGUERITE YOURCENAR;0;5917;59350
11394;Appartement;82;RUE;D ARTOIS;0;391;59350
11395;Appartement;44;RUE;BONTE POLLET;0;1013;59350
11396;Appartement;10;RUE;HENRI KOLB;0;4469;59350
11397;Appartement;1;RUE;DES ESSARTS;0;535;59328
11398;Appartement;44;RUE;DE PUEBLA;0;7264;59220
11399;Maison;8;VLA;VLA MISTRAL;45;1065;59350
11400;Appartement;2;RUE;DE FLANDRE;0;565;59350
11401;Appartement;117;RUE;KLEBER;0;760;59328
11402;Appartement;202;RUE;COLBERT;0;1769;59350
11403;Appartement;108;AV;DU PEUPLE BELGE;1;6774;59350
11404;Appartement;69;RUE;DE WAZEMMES;0;9329;59350
11405;Appartement;107;RUE;ROGER SALENGRO;0;890;59350
11406;Appartement;281;RUE;PIERRE LEGRAND;0;6879;59350
11407;Appartement;8;RUE;CARPEAUX;0;1317;59350
11408;Appartement;7;RUE;GEORGES DANTON;0;3887;59350
11409;Appartement;99;RUE;LEON GAMBETTA;0;5513;59368
11410;Appartement;33;BD;DE LA LIBERTE;15;5603;59368
11411;Appartement;370;AV;DE DUNKERQUE;1;390;59350
11412;Appartement;1;RUE;DE FLANDRE;0;565;59368
11413;Appartement;3;RUE;DESCHODT;0;2482;59350
11414;Appartement;61;RUE;DE L EPINETTE;0;3141;59350
11415;Appartement;2;RUE;ST SAENS;0;913;59350
11416;Appartement;23;RUE;DU GROS GERARD;0;4202;59350
11417;Appartement;34;RUE;DU FBG D ARRAS;0;3303;59350
11418;Appartement;76;RUE;GUSTAVE DELORY;0;4274;59350
11419;Appartement;225;RUE;DU GENERAL DE GAULLE;0;700;59350
11420;Appartement;25;AV;DE SOUBISE;1;1300;59220
11421;Appartement;18;RUE;DE THUMESNIL;0;8659;59350
11422;Appartement;84;RUE;JULES VALLES;0;5123;59350
11423;Appartement;11;RUE;DES BOUCHERS;0;1047;59350
11424;Appartement;108;RUE;MARGUERITE YOURCENAR;0;5917;59386
11425;Appartement;32;AV;DU PEUPLE BELGE;1;6774;59350
11426;Appartement;27;RUE;DES POSTES;0;7099;59350
11427;Appartement;36;RUE;THIERS;0;8629;59350
11428;Appartement;23;RUE;HENRI KOLB;0;4469;59507
11429;Appartement;139;RUE;DE LILLE;0;780;59350
11430;Appartement;1;RUE;MAURICE SCHUMANN;0;928;59350
11431;Appartement;2;RUE;DESCHODT;0;2482;59350
11432;Appartement;42;RUE;DE PUEBLA;0;7264;59350
11433;Appartement;35;ALL;DE LA BOISIERE;2;193;59350
11434;Appartement;14;RUE;DE SAINT OMER;0;8009;59350
11435;Appartement;22;RUE;DE TREVISE;0;8749;59410
11436;Appartement;19;RUE;DU PLAT;0;6934;59368
11437;Appartement;12;BD;DE LA LIBERTE;15;5603;59350
11438;Appartement;56;BD;DE LA LIBERTE;15;5603;59350
11439;Appartement;191;RUE;DES POSTES;0;7099;59350
11440;Appartement;71;RUE;DE DOUAI;0;2774;59350
11441;Appartement;4;AV;SIMONE;1;1540;59368
11442;Appartement;13;RUE;DU GENERAL DE GAULLE;0;700;599
11443;Appartement;3;RUE;PAUL LAFARGUE;0;6673;599
11444;Appartement;19;RUE;GAY LUSSAC;0;690;59250
11445;Appartement;30;RUE;FAIDHERBE;0;3276;59163
11446;Appartement;72;RUE;DE DOUAI;0;2774;59367
11447;Appartement;10;RUE;SAINT LUC;0;7924;599
11448;Appartement;132;RUE;DE LA LOUVIERE;0;5279;59512
11449;Appartement;28;RUE;DE LA CLEF;0;1726;599
11450;Appartement;17;PL;CATINAT;12;1378;599
11451;Appartement;11;SQ;DUTILLEUL;51;2931;59512
11452;Appartement;52;RUE;GAMBETTA;0;530;599
11453;Appartement;34;RUE;LYDERIC;0;5750;59367
11454;Appartement;26;RUE;LYDERIC;0;5750;59163
11455;Appartement;10;RUE;A FIENS;0;3397;59650
11456;Appartement;65;RUE;MARTYRS DE RESISTANCE;0;490;599
11457;Appartement;101;RUE;GANTOIS;0;3749;59512
11458;Appartement;88;RUE;DE WAZEMMES;0;9329;59163
11459;Appartement;2;RUE;LEONARD DANEL;0;5531;59350
11460;Appartement;71;RUE;DU BAS LIEVIN;0;70;59653
11461;Appartement;20;RUE;DELCROIX;0;2292;59462
11462;Appartement;55;RUE;CAUMARTIN;0;1389;59343
11463;Appartement;630;AV;DE LA REPUBLIQUE;1;7464;59163
11464;Appartement;15;BD;JEAN BAPTISTE LEBAS;15;4828;59332
11465;Appartement;118;BD;DE LA LIBERTE;15;5603;59196
11466;Appartement;1;RUE;DU GENERAL DE WET;0;3848;599
11467;Appartement;28;AV;ROBERT SCHUMAN;1;980;59360
11468;Maison;6;VLA;VLA MISTRAL;45;1065;59350
11469;Appartement;55;BD;DE VERDUN;15;9009;59566
11470;Appartement;31;RUE;DE BRIGODE;0;1147;59163
11471;Appartement;4;RUE;DES DEBRITS ST ETIENNE;0;2177;595
11472;Appartement;80;RUE;SAINT ANDRE;0;7709;59163
11473;Appartement;162;RUE;DU GENERAL DE GAULLE;0;700;59653
11474;Appartement;5;RUE;DE LA CHEVALERIE;0;3200;59648
11475;Appartement;6;CHE;DES CRIEURS;5;3900;59646
11476;Appartement;1068;RUE;FAIDHERBE;0;100;59367
11477;Appartement;315;RUE;VERTE;0;1590;59360
11478;Appartement;142;RUE;JULES GUESDE;0;570;59360
11479;Appartement;6;RUE;DE L'ABBE BONPAIN;0;2000;59163
11480;Appartement;28;AV;GUSTAVE DELORY;1;2470;5934
11481;Appartement;1;ALL;DE LA FRANGE;2;4560;599
11482;Appartement;64;BD;ALBERT 1ER;15;2060;59646
11483;Appartement;118;BD;DU GENERAL DE GAULLE;15;2312;59512
11484;Appartement;11;RUE;RONSARD;0;6350;59660
11485;Appartement;48;RUE;DU PROGRES;0;745;59512
11486;Appartement;55;RUE;DE L AMIRAL COURBET;0;60;59360
11487;Maison;44;RUE;FRANCOIS MERIAUX;0;1040;59512
11488;Appartement;21;CHS;HOTEL DE VILLE;65;4950;59350
11489;Appartement;116;AV;J BAPTISTE LEBAS;1;2800;599
11490;Appartement;9;RUE;MARC SANGNIER;0;1050;59286
11491;Appartement;50;RUE;ALEXANDRE DESROUSSEAUX LOM;0;9370;59350
11492;Appartement;96;RUE;ACHILLE PINTEAUX;0;10;599
11493;Appartement;9;RES;LES JARDINS DE L'ABBAYE;18;A007;59646
11494;Appartement;1;RUE;VINCENT VAN GOGH;0;548;59512
11495;Appartement;3;RES;FLANDRE;18;A010;59350
11496;Appartement;5003;RUE;JEAN DE LANNOY;0;240;59648
11497;Appartement;39;RUE;DU BOURG;0;20;59650
11498;Appartement;8;ALL;VAUBAN;2;7320;59360
11499;Appartement;5;RUE;SAINTE ANNE;0;1180;59163
11500;Appartement;9001;RES;LA HOUBLONNIERE;18;A054;599
11501;Appartement;5043;RES;DE LA CLARIERE;18;A002;59512
11502;Appartement;6;RES;FLANDRE;18;A010;59360
11503;Appartement;46;RUE;SONNEVILLE;0;400;59560
11504;Appartement;323;RUE;VERTE;0;1590;59512
11505;Appartement;2;RUE;DES BOIS BLANCS;0;26;59350
11506;Appartement;18;RUE;LINDBERGH;0;241;59360
11507;Appartement;6;RUE;ARTHUR BUYSE;0;82;59646
11508;Appartement;107;RES;DU PARC D AUTEUIL;18;A009;59360
11509;Appartement;135;RUE;DU MARECHAL FOCH;0;890;59360
11510;Appartement;9001;;PAV SAMAIN;8;1197;59350
11511;Appartement;9003;RES;PLANCHE EPINOY;18;A006;59286
11512;Appartement;5;RUE;DE PONT A MARCQ;0;185;59466
11513;Appartement;66;BD;ALBERT 1ER;15;2060;59512
11514;Appartement;1;RUE;KONRAD ADENAUER;0;346;59648
11515;Appartement;128;AV;JULIEN LAGACHE;1;2970;59512
11516;Appartement;3;RUE;DE LA REPUBLIQUE;0;560;59462
11517;Appartement;57;RUE;DU MARECHAL FOCH;0;3550;59512
11518;Appartement;545;RUE;DU BAZINGHIEN;0;90;59360
11519;Appartement;203;RUE;DE LILLE;0;3300;599
11520;Appartement;3;RUE;FERNAND GUILBERT;0;9447;59586
11521;Appartement;49;RUE;TREMIERE;0;7080;59512
11522;Appartement;34;RUE;SADI CARNOT;0;830;59163
11523;Appartement;64;RUE;PHILIPPE DE GIRARD LOMME;0;9563;599
11524;Appartement;52;CHE;DES CRIEURS;5;3900;599
11525;Appartement;62;RUE;JEAN BART;0;760;599
11526;Appartement;120;AV;J BAPTISTE LEBAS;1;2800;59163
11527;Appartement;60;RUE;ANATOLE FRANCE LOMME;0;9372;59367
11528;Appartement;4;RUE;BOILEAU;0;18;59168
11529;Appartement;58;RUE;PIERRE CATTEAU;0;2220;59350
11530;Appartement;9001;RES;DU PARC DU CHATEAU;18;A045;599
11531;Appartement;12;RES;FLANDRE;18;A010;59350
11532;Appartement;1;RUE;EUGENE DELACROIX;0;4260;59512
11533;Appartement;39;RUE;CLAUDE LORRAIN;0;1260;59512
11534;Appartement;40;RUE;ROGER SALENGRO;0;1150;599
11535;Appartement;59;RUE;DE BURGAULT;0;90;59367
11536;Appartement;26;RES;LA LAITERIE A JAURES;18;A065;599
11537;Appartement;9001;RES;CLAUDE DEBUSSY;18;A046;59163
11538;Appartement;98;RUE;JULES FERRY;0;700;59286
11539;Appartement;58;RUE;EMILE DELLETTE;0;480;59286
11540;Maison;27;RUE;DU GENERAL LECLERC;0;465;59332
11541;Appartement;9001;RUE;DE LA DISTILLERIE;0;262;599
11542;Appartement;849;AV;DE DUNKERQUE LOMME;1;9430;59512
11543;Appartement;37;RUE;SADI CARNOT;0;830;59360
11544;Appartement;;RUE;MARGUERITE DUBOIS;0;175;59650
11545;Appartement;27;AV;DES NATIONS UNIES;1;4005;599
11546;Appartement;8;RUE;BOILEAU;0;18;59163
11547;Appartement;50;RUE;DU GENERAL CHANZY;0;2310;59163
11548;Appartement;17;RES;DU NOUVEAU VILLAGE;18;A001;59360
11549;Appartement;161;RUE;DU CHEMIN NEUF;0;1190;59462
11550;Appartement;193;RES;FOCH;18;A003;599
11551;Appartement;16;RUE;JEAN BAPTISTE BONTE;0;5020;599
11552;Appartement;14;PL;DU GEN DE GAULLE;12;280;59560
11553;Appartement;44;RUE;SAINT JEAN;0;5010;59462
11554;Appartement;311;RUE;VERTE;0;1590;59360
11555;Appartement;10;ALL;VAUBAN;2;7320;59360
11556;Appartement;56;RUE;CLAUDE DEBUSSY;0;3270;599
11557;Appartement;19;RUE;DE LA CHEVALERIE;0;3200;59278
11558;Appartement;14;RES;FLANDRE;18;A010;59299
11559;Appartement;2;RUE;MARC SANGNIER;0;406;59512
11560;Appartement;100;RUE;GISELE DE FRIOUL;0;99;59560
11561;Maison;15;RUE;DANTON LOMME;0;9414;59360
11562;Appartement;2;RUE;GAMBETTA;0;4630;59648
11563;Appartement;511;AV;DE DUNKERQUE LOMME;1;9430;59648
11564;Appartement;36;RUE;COLIGNY;0;1300;59278
11565;Appartement;2;RUE;VAUBAN;0;5540;59512
11566;Appartement;3;RUE;DE LA CHEVALERIE;0;3200;59163
11567;Appartement;80;AV;DU PARC DES SPORTS;1;700;59367
11568;Appartement;10;RUE;JOHN HADLEY;0;5120;59512
11569;Appartement;337;RUE;VERTE;0;1590;59512
11570;Appartement;64;RUE;SADI CARNOT;0;830;59648
11571;Appartement;81;RUE;LEON GAMBETTA;0;600;59512
11572;Appartement;8;RUE;DE TOURNAI;0;420;59286
11573;Appartement;14;RUE;DE L'ABBE BONPAIN;0;2000;599
11574;Appartement;114;RES;SERPENTINE B GEN DE GAULLE;18;A165;599
11575;Appartement;9001;RES;PIERRE CURIE;18;A033;599
11576;Appartement;13;AV;DE FLANDRE;1;970;59350
11577;Maison;108;RUE;CHARLES LE BON;0;3020;59512
11578;Appartement;309;RUE;VERTE;0;1590;599
11579;Appartement;9;RES;FLANDRE;18;A010;59512
11580;Appartement;9010;RES;LAENNEC;18;A024;59512
11581;Appartement;25;RES;DU NOUVEAU VILLAGE;18;A001;599
11582;Maison;71;RUE;DE FIVES;0;4390;59512
11583;Appartement;330;AV;DE BRIGODE;1;2530;59512
11584;Appartement;22;RUE;JEAN BAPTISTE LEBAS;0;300;59646
11585;Appartement;67;RUE;DU GEN DE GAULLE;0;340;599
11586;Appartement;15;RUE;JULES FERRY;0;700;59350
11587;Appartement;9001;RES;ARAGO;18;A031;59360
11588;Appartement;74;AV;DE FLANDRE;1;4430;59163
11589;Appartement;20;RUE;PIERRE ROMMES;0;519;59512
11590;Appartement;200;RUE;DU DOCTEUR A SCHWEITZER;0;182;59512
11591;Appartement;20;AV;GUSTAVE DELORY;1;2470;59512
11592;Appartement;31;RUE;ROGER BOUVRY;0;540;5971
11593;Appartement;147;RUE;DU DOCTEUR CALMETTE;0;270;599
11594;Appartement;26;AV;DE L EUROPE;1;89;59163
11595;Appartement;16;RUE;BLERIOT;0;12;59512
11596;Appartement;2;PL;GEORGES DEMELEMESTER;12;320;59512
11597;Appartement;39;RUE;DE L OUEST;0;4170;59367
11598;Appartement;328;RUE;JEAN JAURES;0;850;599
11599;Appartement;15;RUE;ARTHUR BACRO;0;40;59421
11600;Appartement;34;BD;DE REIMS;15;4730;59378
11601;Appartement;90;GR;GRANDE RUE;6;2380;59378
11602;Appartement;1;RUE;DU DOCTEUR LAENNEC;0;83;59508
11603;Maison;16;RUE;RICHARD LENOIR;0;4770;59599
11604;Appartement;35;RUE;LEON GAMBETTA;0;600;5917
11605;Appartement;109;BD;DE VALMY;15;7280;59378
11606;Appartement;25;QUAI;HUDSON;24;4978;59378
11607;Appartement;11;ALL;DES COLOMBIERS;2;3430;59378
11608;Maison;26;AV;DES SAULES;1;9677;59378
11609;Appartement;30;RUE;VIEIL ABREUVOIR;0;5610;5917
11610;Appartement;7;RUE;DE LA CHEVALERIE;0;3200;59599
11611;Appartement;61;RUE;VIEIL ABREUVOIR;0;5610;59599
11612;Appartement;9003;RUE;LOUIS BRAILLE;0;3360;59599
11613;Appartement;10;RUE;DE L'ABBE BONPAIN;0;2000;59378
11614;Appartement;90;BD;DE FOURMIES;15;2170;59599
11615;Appartement;9;RUE;MILN;0;3770;59378
11616;Appartement;9;RUE;MAL DE LATTRE DE TASSIGNY;0;975;5917
11617;Appartement;47;RUE;JEAN JAURES;0;5060;59599
11618;Appartement;773;AV;DE DUNKERQUE LOMME;1;9430;59378
11619;Appartement;307;AV;GEORGES DUPONT;1;506;59457
11620;Appartement;45;RUE;DU PROFESSEUR LANGEVIN;0;1340;59279
11621;Appartement;12;RUE;DU COQ FRANCAIS;0;1400;59599
11622;Appartement;9001;RES;GIVERNY BRD DE DOUAI;18;A006;59421
11623;Appartement;60;AV;JEAN JAURES;1;2860;5917
11624;Maison;291;RUE;NESTOR LONGUE EPEE;0;185;59599
11625;Appartement;50;CHE;DES CRIEURS;5;3900;59421
11626;Appartement;1;RES;FLANDRE;18;A010;59421
11627;Appartement;100;AV;J BAPTISTE LEBAS;1;2800;59421
11628;Appartement;42;RES;CHANTILLY RUE BARB;18;A030;59378
11629;Appartement;40;RUE;DU MEUNIER;0;650;59421
11630;Appartement;2;RUE;DE LA TOISON D'OR;0;6990;59378
11631;Maison;1;RUE;DU MAL DELATTREDETASSIGNY;0;503;59599
11632;Maison;42;RUE;JEAN JAURES;0;1185;59378
11633;Appartement;10;RUE;CAMILLE SAINT SAENS;0;320;59421
11634;Appartement;94;RUE;DU DRONCKAERT;0;370;59378
11635;Appartement;52;PL;DE LA VICTOIRE;12;5580;59173
11636;Appartement;33;RUE;DE DUNKERQUE;0;670;59378
11637;Appartement;125;RUE;DE L ABBE BONPAIN;0;10;59378
11638;Appartement;19;RUE;DES TISSERANDS;0;2180;59378
11639;Appartement;222;RUE;DU BUISSON;0;305;59426
11640;Maison;178;RUE;JULES DELCENSERIE;0;1230;59599
11641;Appartement;21;RUE;DES CHAUFFOURS;0;370;59378
11642;Appartement;165;RUE;DE RONCQ;0;4910;5917
11643;Appartement;12;RUE;DU GENERAL LECLERC;0;2450;59599
11644;Appartement;60;RUE;DE CONSTANTINE;0;1420;59599
11645;Appartement;14;BD;GEORGES CLEMENCEAU;15;930;59378
11646;Appartement;11;RUE;DES PEIGNEURS;0;4433;59599
11647;Appartement;18;RUE;DE L EGALITE;0;670;59457
11648;Maison;29;RUE;SAINT LOUIS;0;2150;5990
11649;Appartement;94;RUE;DE PARIS;0;4310;59378
11650;Appartement;307;AV;DE LATTRE DE TASSIGNY;1;1480;59599
11651;Appartement;1;RUE;DES NAVETTES;0;254;59457
11652;Appartement;53;RUE;DE LILLE;0;650;59378
11653;Appartement;24;RUE;JEAN FROISSART;0;2970;5917
11654;Appartement;29;RUE;MIRABEAU;0;540;59378
11655;Appartement;7;PL;DE LA REPUBLIQUE;12;1980;59457
11656;Appartement;5;AV;GUSTAVE DRON;1;2590;59378
11657;Appartement;12;ALL;DE L'ESPIERRE;2;183;59352
11658;Maison;309;RUE;LORTHIOIS;0;490;59599
11659;Appartement;60;RUE;DE LILLE;0;470;5990
11660;Appartement;9001;;LES TILLEULS RUE MEUNIER;8;A008;59599
11661;Appartement;99;RUE;DE LILLE;0;470;59378
11662;Appartement;3;RUE;CHRISTOPHE COLOMB;0;415;59599
11663;Appartement;171;RUE;MA CAMPAGNE;0;3530;5917
11664;Appartement;53;RUE;MARCEL HENAUX;0;1470;59378
11665;Appartement;4;RUE;DE LA BOISERIE;0;76;59378
11666;Appartement;3;RUE;DE L EGALITE;0;670;59378
11667;Appartement;;ALL;DES JACINTHES;2;125;59599
11668;Appartement;31;RUE;DU QUESNE;0;1910;59378
11669;Appartement;81;AV;GUYNEMER;1;990;59599
11670;Appartement;309;AV;DE LATTRE DE TASSIGNY;1;1480;59279
11671;Appartement;7;RUE;D HALLUIN;0;350;59482
11672;Appartement;2;QUAI;DE CHERBOURG;24;1371;59378
11673;Appartement;507;AV;DE LA REPUBLIQUE;1;1980;59378
11674;Appartement;22;BD;FAIDHERBE;15;780;59599
11675;Appartement;102;RUE;DE BOUVINES;0;870;59599
11676;Appartement;19;RUE;DE ROCHDALE;0;4870;59352
11677;Appartement;1;RUE;DE L EGALITE;0;670;59599
11678;Appartement;21;RUE;DUGUAY TROUIN;0;1750;59599
11679;Appartement;366;RUE;DE LA PREVOTE;0;320;59421
11680;Maison;40;RES;BELLEVUE;18;A012;59378
11681;Appartement;28;CHE;DU CHATEAU D EAU;5;400;59599
11682;Appartement;14;RUE;DE LA MALCENSE;0;3610;59279
